x_1,x_2,x_3,y
3.0556614747735362,0.29414641499867367,-1.8701853789989598,-13.67764831554113
4.381003722624882,0.09406571914938253,-1.7195965928989847,-14.074243265941456
4.51683744766405,1.4212593646921103,-1.824559712919101,-11.837668404190763
4.852909728049665,0.7861305287939986,-1.4084238390409922,-10.04876862974635
4.089376817733594,0.7662713138821249,-1.4032395350567586,-12.545226442340155
4.420698628971516,1.1854430919177132,-1.2461498997845752,-10.055210910062534
5.418620173165284,1.6766261963823306,-1.054152457600118,-7.846556514800718
4.932323245112747,2.7880600856447453,-1.1442343623959024,-10.843467036903823
4.8791263482964835,1.7836626793257822,-1.3484808125255843,-12.003342700506229
5.039129003824776,1.332190456244565,-1.239474834073803,-9.321383444219835
5.17857778776183,1.0774256672194968,-0.8318597333775335,-8.042386052960927
5.576069434983392,0.773515378194587,-0.648219871867655,-3.1381673057858865
6.0966975573978655,0.5308841588743541,-1.015620659388776,-8.103646620195882
6.156250807909082,-0.8840568926364659,-1.2037986916012464,-9.065051009376917
6.462066235536113,-1.3576918014798793,-1.0934176394981332,-6.910430482071181
5.92129203743562,-0.7761911558992318,-0.9176081685510854,-5.726004584885275
6.529753474931474,-1.4397424051027654,-1.2086220146676423,-8.763535737584082
5.619064340522874,-2.0689813603405645,-1.2369504345822655,-8.755468936428349
4.727933561949545,-2.4837093865848834,-1.6085818491267954,-11.62850818368113
4.773621883424208,-0.9527967675783411,-1.7859319090487273,-9.506221589257423
3.866081751830481,-1.9540491953385573,-1.6800943151867265,-13.500980662789273
2.98885614351554,-3.4096319797986783,-1.917111654606404,-14.043532004264922
3.4312725648211306,-4.1628756820783375,-1.9503641189245857,-14.169801540982782
2.6380578648102446,-2.797042029736287,-1.861562678266214,-15.417006073718612
2.567444277752084,-2.287112674017805,-1.6286819795502505,-16.9628053356641
2.961943692848156,-2.5428634616879746,-1.6286944753345776,-15.074884015640196
3.2200982665675566,-3.8939542883433296,-1.4217790450891965,-12.961099963003251
2.9926344601189716,-4.891145759668432,-1.1203739751829254,-12.77042759457843
2.3889070708370173,-4.13874897142475,-1.0689766347554714,-15.287865563192053
1.5859430002695984,-4.038620818843756,-1.4246499578229608,-17.521224121097337
2.434721447250506,-4.106629536838863,-1.4017495588437525,-16.142949533907156
2.646366274829563,-3.4053026227849705,-1.2141265537327006,-14.542354528491394
2.881820332233472,-2.7216689829817056,-0.9365172860663227,-12.964479391966037
2.4790369300418544,-2.0184374715111,-0.668926752588912,-7.3116324148523395
2.538075096759514,-0.8316130097701206,-0.8346583709316672,-11.455601675289724
2.48981305987106,-1.4347350255373832,-0.8768994572262581,-12.214448135203622
2.6613109172471656,-0.8037285093121151,-0.8492618379491957,-11.982462484990275
2.3619549952838703,-1.966928191956064,-0.8661110672039997,-12.344438586336569
2.8654888649129138,-3.2262805505103054,-0.8233556152383027,-8.442268571164572
3.1381233077190456,-3.2066617400409125,-0.6666550764488363,-7.950545647619938
3.384647110999678,-1.1983473194048457,-0.6155353396964592,-8.052737486494609
3.5328948535003164,-1.9238780244770766,-0.5741328835295194,-6.43447093597291
3.3641837724183556,-2.7862580726240616,-0.5187477562660558,-3.709381268938106
3.8243190364034767,-3.138024715805694,-0.5696825636399635,-5.843876124453313
3.6006306176708227,-3.0631268727416563,-0.7521078538496984,-8.469527610255948
3.835363655891433,-2.1970625599123004,-0.8518967149361047,-7.707208402774797
4.00460492666351,-3.045494582576894,-0.8835784350103063,-7.70649837604135
2.557782869588043,-2.9560769786415935,-1.1255890635849146,-13.536913603669765
3.2789755714638207,-2.438703455343429,-0.6801465104780688,-6.712852988380826
2.4978630247385283,-3.3907288274682283,-0.7403688596138355,-9.111038303034116
1.5291647680488787,-2.625974306159854,-1.119066595863155,-15.29199440464966
2.016975113042475,-2.705270557000943,-1.2611083643471366,-14.0719765807514
1.6829250894991212,-2.472231485980212,-1.362189841663343,-16.89859306773998
1.5263768710253867,-3.199116252552278,-1.2029875716786573,-17.420071651765063
0.9869306528359187,-2.6446576131245507,-1.1076492649284946,-15.762220744622825
1.3399196623823535,-3.492202223903976,-1.127875103844458,-16.7210602228747
0.7586218682932808,-4.105646230274963,-1.1339302152034862,-15.695935530051075
0.5823649228467686,-4.005465353149436,-0.9078704340903896,-16.12020933345893
1.1536357844762097,-4.245346714983765,-1.1693214982020574,-16.821148026846654
1.6604931149265463,-3.2918651043223237,-1.4202165717521815,-18.682175788000535
2.843740380664464,-3.1144880384919564,-1.377172968078884,-14.917838778545423
3.613206784206323,-3.1123708633131346,-1.1304919444185675,-12.725243709668922
2.31020716747381,-4.371627285072333,-1.1672983957800365,-14.639970968262155
2.511093886294349,-3.7376536609345283,-0.8628729883574677,-10.885446011388407
2.654133154311551,-6.348828126422399,-1.0108423290438842,-13.889823755928994
2.639344700449774,-5.811639308973337,-1.3478911005091088,-13.877377811077656
2.048998318949671,-3.7992130238334054,-0.966930886075567,-13.560165893584559
2.1550389545798887,-3.8885182224558865,-0.649856344075766,-8.170319491509398
2.9260749809834703,-4.390773400442482,-0.6996387100196616,-7.217640097203858
2.160312706627274,-4.339534846798238,-0.5613351262911148,-7.998905580416104
2.7630922725734686,-4.41873722012109,-0.4478222702505037,-3.146335517186084
2.594869815718977,-4.534256490422659,-0.26463124503437696,-3.2982229498277764
1.5629645870193467,-3.794115518662805,-0.18034710908666662,-3.232359850739716
1.559989848255013,-4.235034527041783,-0.11966352819870357,-0.21512269988204827
1.3571340092962754,-4.852598115678148,-0.03781546867501197,0.8157710365603743
0.8730974227422087,-4.644754032107667,0.0666361252028412,3.433905348673278
0.18298087236046068,-4.132809060985088,0.2550801519756331,5.952602167211119
-1.1965522431395466,-3.068145951134923,0.03301469983427158,1.073748982109234
-1.569194468882161,-4.046542233686088,0.3534321805179707,3.9239427976642745
-2.048185360119468,-3.8267553498571165,0.07534326298269722,-1.1043367696470558
-2.0775646339808813,-4.947113780333928,-0.028667358083932684,-4.553501767594334
-1.9874577239392541,-5.238426190104828,0.10871175074138463,-0.2395499808915933
-2.9228675745920016,-5.4177217228043695,0.4096475749923957,2.742575516416683
-3.2205673248644158,-5.716072009567066,0.07574295900326955,-4.494893151910812
-4.0531690888337755,-4.515311079842179,-0.22054665162925224,-11.362091822686066
-3.951777903684942,-3.817022333959542,-0.20304080059985663,-9.042439687945018
-3.377016994168264,-4.4886318304632224,-0.2045849947022588,-11.482791983219379
-2.654756020339174,-4.542388954092673,-0.31831502294619707,-11.408181496602797
-1.8229660095707927,-4.578899003095978,-0.6360854016353688,-17.20855392789465
-1.2826422664215742,-5.083728192769382,-0.5053871915245627,-12.376200496906964
-0.5426149899634702,-4.27647780024059,-0.2180989600092323,-6.592267745015228
-0.3927664622366006,-4.5473628143930656,-0.22950813724561506,-5.0598910940369155
-0.13144407490979626,-5.490876680831803,-0.32175824212413806,-7.582813534582822
0.09342226670399928,-5.810229339375548,-0.3109048509426564,-8.171475562051587
0.6409138308916693,-6.573435610026028,-0.6310337535217256,-11.774625986896908
0.40479404561061916,-6.684960696919333,-0.4935090362759541,-9.828513449318883
0.2363518675027211,-7.382441406377968,-0.7231230980566107,-12.538141652563732
-0.4639834261258048,-8.156076979182592,-0.793035624328519,-16.07173352829801
-0.15945359764708994,-8.829008230515164,-0.9424825984965249,-14.9455510859234
-0.97326244081465,-9.464445057828751,-0.920403128941842,-18.136324206410624
-0.5953347169147627,-9.764415623596543,-1.0551566614481587,-18.42547584299947
-0.5741832069282801,-10.268258230067667,-1.1023793286072008,-19.01200296408152
-1.229047035590075,-10.85707143506629,-0.7773889972224448,-18.825585912237475
-1.6357314392063151,-9.64184829981717,-0.7849417108108223,-18.45541973030896
-1.5955760378719825,-10.476766546649698,-0.36108221510096405,-10.653126617138893
-2.201762281780275,-10.03710282434028,-0.345558258530412,-12.107449431169755
-2.415361827107861,-9.14152466886667,-0.5086085464314175,-16.415227064091248
-1.7909674455478046,-8.286769892297006,-0.4757414991282809,-12.01927100408888
-1.640255459678713,-8.9357327320064,-0.7019631539623027,-17.88104658409448
-1.1817041833808388,-9.417986953171713,-0.6106816192987778,-13.146258114812126
-0.5529904764124652,-8.09196179254148,-0.45341466561498,-10.958704115608828
-0.5048367743070276,-7.910576291695589,-0.6185364408344901,-13.906020087542549
-1.1431033806615218,-8.976961596791682,-0.7798035717982039,-16.85149191196285
-1.9985887231516275,-8.773143867993374,-0.824691395823584,-18.08196371669726
-0.9156859588709274,-8.681855665595846,-0.7693016724320207,-16.029871812739664
-0.9719450520847962,-8.574426285657124,-0.4718814439809582,-11.139490101463306
-0.5550706306090953,-9.889170866804925,-0.3981608360189677,-9.959441435116737
-0.36363173428502016,-9.922326979766265,-0.3967027672406702,-10.65200412021567
-0.3704364408661378,-9.96624820837965,-0.6142356828997222,-12.798077370492127
0.6387390624165052,-9.363289001911157,-0.40539421027259515,-6.349873704035465
0.4205507568136736,-10.61192006170494,-0.6076444679137647,-10.46085432141088
0.2877473022180109,-10.745497177384054,-0.7142995490215647,-14.702403034199005
0.49889430412407443,-10.616247732152647,-0.8813801548619442,-13.977286210903056
-0.13981728051363584,-11.151821470141666,-0.9504451708780051,-18.43716463668858
-0.1342976009624508,-11.454829400305906,-0.629939943985486,-12.737738523345952
-0.5071735297073539,-11.667075109903088,-0.5363047533136505,-13.955766211314423
-0.2022207572412456,-9.688183096192475,0.05171431620892197,-0.5380223391922248
-0.3933859535701256,-10.280361322260786,0.06540121052247222,-0.7035905264066149
-0.8789604632279929,-10.416124821492218,-0.1117347022991251,-4.321324283227752
-1.0698145170364466,-11.433187900353131,-0.19529536223143956,-6.9716791351482295
-2.1907624029862864,-10.598407707867652,-0.3821177095515674,-12.12111813529178
-2.8230007691207755,-11.14018416079906,-0.3142029205058143,-11.958197312635765
-2.8146808676505692,-11.02238670961641,-0.670240967566547,-16.70639427360866
-2.7138469115913573,-11.641124447274187,-0.5699381797497396,-16.275482116654096
-2.337238999875034,-10.869251874882965,-0.3675117380828873,-13.361406043340038
-2.3862258861941146,-11.083071112796464,-0.5178130223971383,-16.593349172220172
-2.7085412769606414,-11.63517847817012,-0.7102126397278425,-20.051153390281353
-3.4048930855322608,-9.77455979973518,-0.7611570026447242,-20.31192548497231
-3.3930768991604245,-10.234503554606038,-0.8934338770317971,-20.4990548119238
-3.7719597831968046,-11.163097500504682,-0.9355094521322268,-23.13622443424242
-4.979668048326076,-11.205302797572024,-1.3545872502999148,-28.013028843922424
-5.59089925579229,-12.341762916773833,-1.9198758442202815,-30.135673392205906
-5.005690173887304,-10.925867544875604,-1.8104944283044162,-27.44564079341065
-5.297617471151731,-11.202639456117998,-1.6534734232153203,-28.562923703986137
-5.261871262254547,-10.682380556648837,-1.6989719623506694,-30.498225159228888
-5.425394639454301,-9.899473041974218,-1.5393364534424436,-28.806713058491724
-5.120418456532674,-9.848617563340698,-1.3154283407595608,-29.8042317418793
-5.356554735689762,-10.551503851441433,-1.4628713543878211,-28.822035408347176
-5.30743915276768,-10.210073567001281,-1.6189249300872564,-29.450706959414198
-5.383506218241428,-9.497003842774246,-1.4833822818576765,-28.28429790159644
-4.757719718702602,-8.886773885036764,-1.198884045282482,-26.910327867946265
-4.486977272481782,-9.167784433107602,-1.301942564837809,-27.75862043693414
-4.191432734418456,-9.686834038583916,-1.1305668974894099,-24.01065893025423
-4.96609494454342,-9.320639584097417,-0.9504292517425094,-24.228825044867417
-4.614083449608579,-9.39586748934419,-0.6711284608932422,-22.350853909064504
-4.230448252351044,-9.945895522481822,-0.28635407160839854,-13.863836468618542
-4.010080516909557,-9.800778776905295,-0.20396404044707722,-9.773287650791902
-3.905971602758625,-10.584739918649486,-0.282473276902043,-12.045163316233786
-4.176849474834022,-10.57373534087688,-0.4885419350179346,-17.196574093092767
-3.639034633910623,-11.330869416370911,-0.40536505722901794,-13.54702270346431
-3.3972799580689585,-9.907716794587774,-0.43714314341634036,-15.565285929335673
-2.790991733988016,-9.169881507070572,-0.40065284716775446,-14.029390489170206
-4.608373040188665,-10.12763858331671,-0.4085103810466259,-15.118185334786254
-4.962282049419359,-10.863694160161184,-0.3576244071613535,-16.671455548132187
-6.0506125862179205,-9.681708552019453,-0.25510408957646774,-14.798747245946515
-5.879933042487501,-9.058882756072391,0.2865776063013163,-3.3868295952219825
-6.043574619867957,-9.811354190646139,0.26669145918828446,-5.220799721350891
-6.640326756594182,-11.487950183867799,0.17193571885548461,-9.681977522428271
-7.199654621289383,-11.004358945499941,0.21833719765495696,-9.965377633173969
-7.6792287500795755,-10.573279865193127,0.14963418349705832,-9.543745950486048
-7.502832148712185,-10.885969425480926,-0.19754104641041514,-15.750582157918725
-7.396651969731124,-10.284867795512605,-0.4102482504332635,-19.602113390770405
-7.514098329171279,-9.8867062125418,-0.8032631455875514,-28.354767628724545
-7.745074126322894,-9.048006789465354,-0.9539012924600403,-28.727390312685507
-7.524802896163463,-8.97727337234117,-0.8866883843245275,-26.736089325573225
-7.514636172376985,-9.026470508994743,-0.9711703681632731,-28.590236140948356
-8.308689143272423,-9.277863628993996,-0.9007754857055337,-29.426972974578987
-8.56383110610632,-8.947484712976056,-0.871671487059401,-29.654312875268875
-9.685132094754092,-9.439130507106517,-0.975948077754871,-35.36982708236826
-9.701829612522268,-10.155656978400776,-0.9768723205864093,-30.624114688821898
-9.738943492884433,-10.263413337956917,-1.1502766115291552,-33.535218736084005
-9.578720960439101,-10.44889971212134,-0.9496929933763638,-33.371694872611684
-10.089556937352839,-9.519814669836519,-0.9975138036021401,-34.166996408243286
-10.47380143814304,-10.575635592561788,-1.0990231988740267,-36.850040049686804
-10.50992583653375,-10.067320260547726,-1.160095216468779,-36.501990029726294
-10.556978266473287,-10.08182999996338,-1.0729299067511342,-36.65227445300506
-11.519984577058365,-9.82797860934388,-1.0462525167432406,-36.46458561104444
-11.863143933052594,-9.920952033016302,-0.9857472796499875,-37.77738516387203
-12.109943121009602,-9.244570187211666,-0.7496949540539128,-35.244093256427064
-12.989807297891689,-9.256640906949473,-0.6940008293434431,-35.72808127313767
-13.923905696216496,-10.401664843345742,-0.5740052911673422,-34.627683907402016
-14.001519981808434,-10.831823489225751,-0.5124269614763828,-32.51147354712116
-13.564120598023374,-9.963016857825227,-0.4931788523515458,-32.424364368611805
-13.399170754201355,-9.7792400893477,-0.35968719617964073,-29.666079327725512
-12.8241693517306,-10.088357765124355,-0.4900591451312939,-31.03415170902408
-12.432441915362007,-11.027318756021597,-0.7533957613906089,-33.420276331751815
-12.407884711179696,-10.784098667850994,-0.4731791750976496,-31.61046731924587
-13.320259877259106,-10.543027253926617,-0.3507949935833283,-27.763731914460305
-13.239929668633382,-10.389663797398294,-0.3162400234239274,-28.75017686965811
-13.767423196209458,-11.081849319662568,-0.24817949837214492,-27.36139798473548
-13.238681826688213,-11.075307073735063,-0.38259357933795257,-29.639527120070813
-13.12894564852275,-10.518344067694251,-0.33990286944643844,-30.64159692732483
-12.180142103843506,-10.709408345281037,-0.052048382864655796,-22.098071603697782
-12.780734713470048,-10.148183857088886,-0.22020440909341943,-25.3141736267053
-13.332516747039856,-10.069335734887426,-0.15128025828595076,-25.88195797018139
-13.490580841066212,-10.111339665642355,0.07055629848621742,-22.025838408034254
-14.684800519441803,-9.568208051017521,0.0491057124399627,-23.09830097674167
-14.080133841353737,-8.852611099652334,0.25988119165850687,-18.13946694173219
-13.871912038056646,-9.075135179564624,0.4792235267134407,-15.152977223704335
-12.489783579640148,-8.124455648866917,0.6688251098502215,-8.288131240243477
-13.166246220197973,-7.23035631207997,0.673351850234535,-9.023911239896947
-13.746753045442423,-7.313648925154067,1.019336451644399,-6.639685555382296
-14.12293333383868,-6.881356985861971,1.0051964143081078,-6.159298883865604
-13.572961616758668,-7.508642154204151,1.191744747341884,-3.3543268010913394
-13.385208999818738,-7.283928024442414,1.1518435142388765,-4.0539333958415265
-13.216792879961183,-6.570738217992449,1.2632562499532305,-1.6476352023573513
-12.458857758206465,-6.711874736173617,1.381248832564357,-0.3333100601252301
-11.963948865946772,-6.9067911006915,1.5389615507711003,0.09813298189130876
-12.039782111192183,-6.862746711763908,1.5031709406861036,0.8544929600843496
-11.025679188312122,-6.764974273848963,1.5002762746670402,1.222485688767355
-10.297065646241585,-6.676016614068794,1.7766271860264227,4.556534712413363
-10.376787992041487,-6.441041598437322,1.9737416177073999,3.722122828253245
-9.715114284338785,-6.785089820113373,1.7185395153682723,4.212944790586953
-9.644869199440146,-6.030520446312676,1.9089766958236298,3.040158441030446
-8.732758937702478,-5.137515297541901,1.6671327937315532,3.068109343361127
-8.291282108345406,-5.436115427305827,1.5829840522747578,6.619872707184664
-8.50965178876665,-5.2267681892668545,1.6230206997379368,5.221022116997454
-7.11370110782947,-5.461373191132813,1.7149876401989868,7.9568310573466325
-6.886211466788764,-6.1976337491215,1.6892970126136042,6.99702332102269
-7.418709382093433,-6.087399140876842,1.6275646166373532,5.347674018283648
-7.2985263450465965,-5.473641503089967,1.3404988503527515,7.085040492735493
-6.7488964897205586,-5.92246013735153,1.2613235178928277,6.920063392877141
-7.203127374364076,-5.748815452079351,0.9761621109957114,5.384350192299826
-7.469569767518754,-6.537348482533309,0.7624812967967426,0.14471779973158738
-8.552937374241239,-5.953569559088708,0.7491758655846197,-0.28999585824237917
-8.538134791031892,-5.663187634064082,0.8655931061414301,2.556153675070708
-8.75059687115507,-5.861934771294076,0.9319388814196239,2.352784519631112
-9.218682052290088,-6.095833568850425,0.8405336085332347,-1.4886046520878784
-9.25453391645658,-5.656382310620445,0.9730414438862772,2.6663868921203377
-9.65927199192237,-5.939436413455014,0.659027093255514,-3.6428285051384823
-8.548538867074308,-6.2420019095989305,0.8308158127220399,0.18450677116003977
-8.301363184965469,-4.260700130991568,1.009457330808219,2.3850081544023327
-8.265499283098576,-3.6665460870363686,0.8535525946539023,2.350175038990997
-8.028848020304086,-4.070279399329404,0.7332330687006887,1.368382978446022
-7.272844733880195,-5.103419193001848,0.5946108981455864,-0.5877668413798083
-6.589566528818305,-5.3104132020849875,0.6659683157202156,3.0505606346194942
-6.643983291594504,-5.491909119465761,0.29715232930498187,-6.849750211100702
-6.267037063375283,-7.027794083330356,0.09881566845713205,-8.630413047850427
-6.603581690873899,-6.9264571971595705,-0.054642488334946004,-14.511987976117126
-6.0777512704007455,-6.910583789283167,0.12290047384985481,-6.0046115475172295
-6.390418467153632,-5.4638039034286034,0.10393231128912896,-6.8464188371296695
-6.257662836700292,-5.928977655261129,-0.007997514091725236,-10.407547355731749
-6.647920989117797,-6.911131815744106,-0.08862900473196351,-13.07287605391747
-7.235883956008575,-6.332799176493938,-0.17565799460867493,-14.788977614988468
-8.263113239959761,-6.579908960135125,-0.3125096595085506,-18.43037772187577
-8.630109811520441,-6.265034898855212,0.0028984893141634216,-13.270919863905892
-9.134931875462469,-6.5322298064953035,-0.05771238801882592,-15.929909752630806
-9.417725760559843,-6.359579150484063,0.39640343426155233,-6.740072506308085
-8.99944469620673,-6.43246803907633,0.19559970947499233,-10.956899481514839
-8.960161368757692,-6.552151820604736,0.36917606826302585,-8.564403084131547
-9.407937559443173,-7.896897979176858,0.3978910349705862,-6.644965907388521
-9.470876333743597,-7.707260343855607,0.35770781303579907,-8.57861490609359
-9.439566015404644,-7.916796068398371,0.4266770941099921,-7.81628236390432
-9.165837674895482,-8.883549986359212,0.5275921976019804,-6.092888690702182
-8.527766589071472,-9.09288942449062,0.6465030034309002,-1.8238479925406519
-8.341028130746897,-9.116016776911152,0.4686010189902323,-5.446317330356758
-8.191046239492247,-8.136993003132476,0.17731142885751777,-10.11659253687356
-8.521043024715828,-8.592409256485102,-0.04648591823652026,-16.443639555079255
-8.673474057412296,-7.886595054165088,-0.21326995091222956,-19.0848729837858
-7.724146554502909,-7.979180077869346,-0.18212038206232864,-17.190528184373175
-7.7994556531898755,-7.568527053508399,-0.44776291891457587,-21.761647609952355
-7.397150352576195,-6.680129191450275,-0.723575137125456,-26.741307147473634
-7.664427867637386,-6.720268306709179,-0.6346273102744495,-22.907648770338017
-7.702571168451102,-7.080363774525346,-0.5287145813448634,-24.946488056329823
-7.24751526662041,-7.304440505985711,-0.7557432819775718,-26.050202814672076
-6.720794606689449,-6.999195824916074,-0.5534369956573731,-22.780785085197532
-7.332130073607731,-7.407320694640259,-0.5868241147438937,-23.375135303540787
-7.793664252367368,-8.144295225318237,-0.9236768219596728,-28.495941679862227
-7.921364560019374,-7.3834581761486024,-1.0244170111056274,-30.341738710352466
-8.558666916366443,-6.682993637836043,-1.2677861769263392,-34.15762773813686
-7.98610187733545,-6.957740699162962,-1.3987376789336112,-32.883903763776914
-8.121554174191111,-6.66722925459253,-1.2856158310716959,-31.719626755912962
-7.048333580616264,-5.763883483206751,-1.1515660056458739,-28.61134408940166
-7.2262533514160925,-5.687202115145084,-1.2399966308037116,-31.971039977159702
-7.256344019201797,-5.269905671229536,-0.8499263296280879,-26.041519202811568
-7.163858290709116,-5.908217147904997,-0.9390262598435077,-28.70976891687471
-7.811842652007899,-5.713779411176672,-0.6348928162348921,-22.5092847305259
-8.110262663756451,-6.3469325860033745,-0.7092422133566518,-25.86948405822312
-8.363702602082677,-6.4559479843863405,-0.7547337388616655,-27.020928352425283
-7.796477731760286,-7.94102306460675,-0.8060379566729947,-26.271481681715706
-7.279665372769418,-7.2917813459394685,-0.6848821685942671,-27.276650975499454
-7.7228305548615825,-6.9313616166141605,-0.6077359782850325,-24.629208922642924
-8.668423365630632,-6.733805751540352,-0.6832770866598498,-26.311036273059727
-8.526636276697678,-6.599231500136988,-0.5293417966812985,-24.586564259159335
-8.47710493866115,-7.375138542063356,-0.7643095999514834,-30.19098680138542
-8.743143005650927,-7.4200865070212165,-1.152207295927302,-32.85191220237449
-8.549590948755405,-7.361976791663013,-0.9055507245371447,-31.82913285784056
-8.373460699448522,-6.744128091478188,-0.5521946566652554,-24.341152408830347
-7.660091746254656,-7.5976159422560725,-0.4645057087066288,-22.43642396278201
-8.053073886214287,-8.8846956821413,-0.5714453727400447,-25.502829840530328
-7.13273972294228,-8.760910388306382,-0.14728771643959848,-15.32535567290963
-6.6518569134021615,-9.04883148083406,-0.22341068793633623,-15.067866454001894
-6.917283522469032,-9.725781004305167,-0.13495783575864317,-13.552760481693559
-7.734210468919872,-8.108497149301757,0.1813445236141507,-9.591686109184362
-7.205361319665488,-7.707978709590176,0.3626623451963496,-4.951459856669063
-6.381269621982276,-6.629934851408953,0.378340268453836,-0.9108699675837242
-6.2308436026549145,-6.3018138551018925,0.15461513372878075,-7.353291406300311
-6.680801527732609,-6.6682545612375534,0.02207675766553907,-10.394212583201531
-6.4679648018303215,-7.292765763211525,-0.02853793343898741,-11.841301391471264
-6.4848648226265055,-7.908285599343422,0.2922829496397092,-6.837622767166962
-7.0696374091014675,-7.6800008241050275,0.16725627487673903,-8.694388246843312
-6.735369424203212,-7.61045062753452,0.18261975656888335,-7.263144089551949
-7.578671340303411,-6.379953320157307,0.2518544793024254,-7.629153150385526
-7.542093359819612,-6.112132120474371,0.2836327184866721,-9.553995170984035
-8.262754889223656,-6.741998829296738,0.1413791578263754,-9.75588785867727
-7.651746318059551,-6.6715135773914245,0.307450460942769,-5.779347059122626
-7.459652237904583,-6.316440946583993,0.2278331617744298,-9.41647115787898
-8.415285243774864,-5.787475404987799,0.13890649479900802,-11.564469638986372
-8.59969707684552,-6.013458609289127,0.34450331827407493,-7.043391792976133
-8.846730978163126,-5.357514570874693,0.3305475418908027,-6.3328734440926375
-8.889678464826382,-5.382152439824218,0.2416111659216688,-9.287620559313167
-9.616618911456513,-6.116689767114897,0.14118754054190252,-14.198548269291003
-11.018928803641407,-6.0553806958626595,0.02169243178595187,-19.346605928672595
-11.58440982715194,-6.456168604708484,0.04814144624041694,-18.688860015981138
-11.555774136590511,-6.42501584338922,-0.2527685475675421,-23.88013424530184
-10.957005381809537,-6.919429157129986,-0.2249972892048182,-22.652000923003026
-10.714765836088683,-7.197133185505795,-0.3515970907425294,-24.840308092880186
-9.784175954155696,-7.7805835711111495,-0.3603710604111043,-23.558628328119894
-9.350787603300402,-8.375831890291733,-0.5418801816203208,-26.44688088716468
-9.843048854880674,-7.686301611549526,-0.5953288019772307,-26.52210092123637
-9.803818004692463,-7.371187684497526,-0.4623647172142523,-25.103703389836767
-9.069221553637666,-7.1425361053583964,-0.5005391604190808,-24.151324628034295
-8.543899455919734,-6.945971438670066,-0.6418327218876192,-26.272279712656687
-8.404680767123079,-7.193708783944119,-0.7714239509738863,-24.45478162033966
-8.18853036867853,-7.289844620231271,-0.9698999273682121,-30.515726096554154
-8.147283455701704,-7.43887109650715,-1.2604822385624006,-33.36887960326723
-7.915347398677634,-6.351190891514787,-1.4552261959995647,-33.28795335847471
-7.316364750546056,-7.412736870301781,-1.1891989496361244,-31.55294998529084
-7.193146159968102,-7.545860997469085,-1.3210886105132913,-31.25637919433749
-7.4039293573026566,-7.3759471401201,-1.0837655560021,-30.215557309271727
-7.8942722172673925,-8.110459627760694,-0.853394584785955,-27.74230550598886
-8.284576522176332,-7.636523583024576,-0.9081578981412783,-29.921024046584066
-8.206702701443067,-7.040425474343949,-0.6882343808089754,-25.752050635788443
-9.599001850350094,-7.151813216973122,-0.8497616947955683,-31.8257337016279
-9.445986623516735,-6.375599130578138,-0.9317487950539239,-30.139435033759366
-9.675699991959362,-7.458326920420232,-0.9019485123364239,-32.87684678844232
-10.359613856338946,-7.310301519908999,-0.8224644331761066,-31.923331539056786
-10.490573690420899,-6.767789574451314,-1.2391445407399861,-33.6445621637875
-11.041762757999575,-6.940500957825623,-1.3616133438955325,-37.79984050141159
-11.57395127258824,-6.6029525642838465,-0.9753223166683962,-36.1135301435704
-11.473051574231025,-6.070451736130317,-0.8887201913554258,-33.878887155336734
-11.231437658073784,-6.544532712243207,-1.0714573663900886,-36.217836475249804
